Time (s),Pitch (deg),kp,kd,Correction (deg)
12.621508121490479,4.875,25.4,2.0999999999999996,-4.875
12.637078285217285,5.8125,25.4,2.0999999999999996,-5.8125
12.653584003448486,6.375,25.4,2.0999999999999996,-6.375
12.669362306594849,7.5625,25.4,2.0999999999999996,-7.5625
12.684171199798584,8.0625,25.4,2.0999999999999996,-8.0625
12.698078393936157,9.0,25.4,2.0999999999999996,-9.0
12.735569477081299,9.5,25.4,2.0999999999999996,-9.5
12.769761562347412,11.0625,25.4,2.0999999999999996,-11.0625
12.805498361587524,11.75,25.4,2.0999999999999996,-11.75
12.820065021514893,13.6875,25.4,2.0999999999999996,-13.687500000000002
12.836141347885132,14.3125,25.4,2.0999999999999996,-14.3125
12.853381395339966,15.75,25.4,2.0999999999999996,-15.75
12.868072986602783,17.1875,25.4,2.0999999999999996,-17.1875
12.901540279388428,17.8125,25.4,2.0999999999999996,-17.8125
12.917095422744751,19.0,25.4,2.0999999999999996,-19.0
12.932075262069702,18.75,25.4,2.0999999999999996,-18.75
12.948320388793945,17.875,25.4,2.0999999999999996,-17.875
12.965144157409668,17.3125,25.4,2.0999999999999996,-17.3125
12.999404191970825,16.0625,25.4,2.0999999999999996,-16.0625
13.016259670257568,14.3125,25.4,2.0999999999999996,-14.3125
13.051462411880493,13.125,25.4,2.0999999999999996,-13.125000000000002
13.087345838546753,11.3125,25.4,2.0999999999999996,-11.3125
13.104084014892578,10.75,25.4,2.0999999999999996,-10.75
13.137617826461792,10.6875,25.4,2.0999999999999996,-10.6875
13.155141353607178,10.4375,25.4,2.0999999999999996,-10.4375
13.189334869384766,9.8125,25.4,2.0999999999999996,-9.8125
13.225968837738037,8.75,25.4,2.0999999999999996,-8.75
13.240103006362915,6.0,25.4,2.0999999999999996,-6.000000000000001
13.257252931594849,4.25,25.4,2.0999999999999996,-4.25
13.293755292892456,3.4375,25.4,2.0999999999999996,-3.4375
13.327437162399292,-0.125,25.4,2.0999999999999996,0.125
13.342095851898193,-2.75,25.4,2.0999999999999996,2.75
13.376047134399414,-4.5,25.4,2.0999999999999996,4.5
13.41096305847168,-7.875,25.4,2.0999999999999996,7.875
13.4460129737854,-12.9375,25.4,2.0999999999999996,12.9375
13.481395721435547,-17.0,25.4,2.0999999999999996,17.0
13.49720311164856,-22.3125,25.4,2.0999999999999996,20.0
13.533467292785645,-23.6875,25.4,2.0999999999999996,20.0
13.566869735717773,-29.625,25.4,2.0999999999999996,20.0
13.581452131271362,-33.4375,25.4,2.0999999999999996,20.0
13.616335153579712,-35.5,25.4,2.0999999999999996,20.0
13.651583671569824,-37.75,25.4,2.0999999999999996,20.0
13.666021347045898,-40.0625,25.4,2.0999999999999996,20.0
13.701123714447021,-40.8125,25.4,2.0999999999999996,20.0
13.735918760299683,-43.75,25.4,2.0999999999999996,20.0
13.7520432472229,-45.125,25.4,2.0999999999999996,20.0
13.786891222000122,-45.875,25.4,2.0999999999999996,20.0
13.804217100143433,-46.4375,25.4,2.0999999999999996,20.0
13.839044332504272,-46.25,25.4,2.0999999999999996,20.0
13.876010417938232,-45.875,25.4,2.0999999999999996,20.0
13.89104437828064,-44.8125,25.4,2.0999999999999996,20.0
13.906044006347656,-44.5625,25.4,2.0999999999999996,20.0
13.94264554977417,-44.1875,25.4,2.0999999999999996,20.0
13.957087278366089,-43.125,25.4,2.0999999999999996,20.0
13.97445797920227,-42.75,25.4,2.0999999999999996,20.0
14.010355949401855,-42.0,25.4,2.0999999999999996,20.0
14.045771360397339,-40.3125,25.4,2.0999999999999996,20.0
14.063133001327515,-37.4375,25.4,2.0999999999999996,20.0
14.076996803283691,-36.3125,25.4,2.0999999999999996,20.0
14.091027975082397,-35.9375,25.4,2.0999999999999996,20.0
14.108187198638916,-35.1875,25.4,2.0999999999999996,20.0
14.125077962875366,-34.6875,25.4,2.0999999999999996,20.0
14.13900899887085,-33.5,25.4,2.0999999999999996,20.0
14.174209594726562,-32.8125,25.4,2.0999999999999996,20.0
14.208868980407715,-28.4375,25.4,2.0999999999999996,20.0
14.24526858329773,-24.3125,25.4,2.0999999999999996,20.0
14.260001182556152,-20.0,25.4,2.0999999999999996,20.0
14.297171115875244,-19.3125,25.4,2.0999999999999996,19.3125
14.332713842391968,-17.875,25.4,2.0999999999999996,17.875
14.368454694747925,-15.875,25.4,2.0999999999999996,15.875000000000002
14.383029222488403,-13.625,25.4,2.0999999999999996,13.625
14.419179201126099,-12.0,25.4,2.0999999999999996,12.000000000000002
14.433011054992676,-9.6875,25.4,2.0999999999999996,9.6875
14.447038173675537,-7.9375,25.4,2.0999999999999996,7.937500000000001
14.484968900680542,-7.125,25.4,2.0999999999999996,7.125000000000001
14.500009059906006,-3.625,25.4,2.0999999999999996,3.6250000000000004
14.537410497665405,-1.9375,25.4,2.0999999999999996,1.9375
14.573177337646484,0.1875,25.4,2.0999999999999996,-0.18750000000000003
14.590265274047852,2.375,25.4,2.0999999999999996,-2.375
14.62584114074707,2.8125,25.4,2.0999999999999996,-2.8125
14.64317536354065,4.0625,25.4,2.0999999999999996,-4.0625
14.677945375442505,4.3125,25.4,2.0999999999999996,-4.3125
14.713921546936035,4.4375,25.4,2.0999999999999996,-4.4375
14.7289879322052,4.625,25.4,2.0999999999999996,-4.625
14.742964744567871,4.8125,25.4,2.0999999999999996,-4.8125
14.778378963470459,5.1875,25.4,2.0999999999999996,-5.1875
14.812698125839233,5.8125,25.4,2.0999999999999996,-5.8125
14.82917857170105,6.6875,25.4,2.0999999999999996,-6.6875
14.863132953643799,6.875,25.4,2.0999999999999996,-6.875
14.879170656204224,7.5,25.4,2.0999999999999996,-7.499999999999999
14.894016742706299,7.5,25.4,2.0999999999999996,-7.499999999999999
14.908980131149292,7.5625,25.4,2.0999999999999996,-7.5625
14.946074962615967,7.5,25.4,2.0999999999999996,-7.499999999999999
14.982623815536499,6.8125,25.4,2.0999999999999996,-6.8125
15.019941329956055,5.8125,25.4,2.0999999999999996,-5.8125
15.054347515106201,5.125,25.4,2.0999999999999996,-5.125
15.06897521018982,4.6875,25.4,2.0999999999999996,-4.6875
15.083990097045898,4.625,25.4,2.0999999999999996,-4.625
15.098232984542847,4.5625,25.4,2.0999999999999996,-4.5625
15.116294145584106,4.5625,25.4,2.0999999999999996,-4.5625
15.131062746047974,4.375,25.4,2.0999999999999996,-4.375
15.166498899459839,4.0625,25.4,2.0999999999999996,-4.0625
15.182068824768066,3.375,25.4,2.0999999999999996,-3.375
15.196945905685425,2.8125,25.4,2.0999999999999996,-2.8125
15.232229232788086,2.5,25.4,2.0999999999999996,-2.5
15.266849756240845,1.5625,25.4,2.0999999999999996,-1.5625
15.284104347229004,1.9375,25.4,2.0999999999999996,-1.9375
15.320911645889282,2.5,25.4,2.0999999999999996,-2.5
15.35746717453003,3.4375,25.4,2.0999999999999996,-3.4375
15.37397289276123,4.375,25.4,2.0999999999999996,-4.375
15.407559633255005,4.5,25.5,2.0999999999999996,-4.5
15.424996852874756,4.0625,25.5,2.0999999999999996,-4.0625
15.439035177230835,3.625,25.5,2.0999999999999996,-3.6250000000000004
15.457154273986816,3.4375,25.5,2.0999999999999996,-3.4375
15.476041555404663,3.125,25.5,2.0999999999999996,-3.125
15.490970849990845,2.8125,25.5,2.0999999999999996,-2.8125
15.507478713989258,2.6875,25.5,2.0999999999999996,-2.6875
15.526116847991943,2.5,25.5,2.0999999999999996,-2.5
15.560319900512695,2.1875,25.5,2.0999999999999996,-2.1875
15.596979141235352,1.75,25.5,2.0999999999999996,-1.75
15.612940311431885,1.0625,25.5,2.0999999999999996,-1.0625
15.64820384979248,0.75,25.5,2.0999999999999996,-0.7500000000000001
15.664161920547485,0.5,25.5,2.0999999999999996,-0.5
15.677999258041382,0.375,25.5,2.0999999999999996,-0.37500000000000006
15.69397521018982,0.3125,25.5,2.0999999999999996,-0.3125
15.729168176651001,0.25,25.5,2.0999999999999996,-0.25
15.764742612838745,0.0,25.5,2.0999999999999996,-0.0
15.798665285110474,0.0,25.5,2.0999999999999996,-0.0
15.834623336791992,0.0625,25.5,2.0999999999999996,-0.0625
15.850094556808472,0.25,25.5,2.0999999999999996,-0.25
15.867164134979248,0.3125,25.5,2.0999999999999996,-0.3125
15.884254693984985,0.4375,25.5,2.0999999999999996,-0.4375
15.899068355560303,0.5625,25.5,2.0999999999999996,-0.5625
15.914961576461792,0.625,25.5,2.0999999999999996,-0.625
15.95127820968628,0.6875,25.5,2.0999999999999996,-0.6875
15.966955184936523,0.625,25.5,2.0999999999999996,-0.625
15.981162309646606,0.625,25.5,2.0999999999999996,-0.625
16.01739478111267,0.5625,25.5,2.0999999999999996,-0.5625
16.0514018535614,0.4375,25.6,2.0999999999999996,-0.4375
16.087282419204712,0.1875,25.6,2.0999999999999996,-0.18750000000000003
16.104460954666138,0.0,25.6,2.0999999999999996,-0.0
16.13921332359314,-0.1875,25.6,2.0999999999999996,0.18750000000000003
16.154990434646606,-0.5,25.6,2.0999999999999996,0.5
16.170001983642578,-0.5625,25.6,2.0999999999999996,0.5625
16.20466423034668,-0.5625,25.6,2.0999999999999996,0.5625
16.23815655708313,-0.4375,25.6,2.0999999999999996,0.4375
16.256197214126587,-0.3125,25.6,2.0999999999999996,0.3125
16.290748596191406,-0.25,25.6,2.0999999999999996,0.25
16.326801776885986,-0.0625,25.6,2.0999999999999996,0.0625
16.342187643051147,0.0625,25.6,2.0999999999999996,-0.0625
16.379261255264282,0.25,25.6,2.0999999999999996,-0.25
16.39287829399109,0.625,25.700000000000003,2.0999999999999996,-0.625
16.428672790527344,0.9375,25.700000000000003,2.0999999999999996,-0.9374999999999999
16.443952083587646,1.6875,25.700000000000003,2.0999999999999996,-1.6875
16.45791792869568,2.625,25.700000000000003,2.0999999999999996,-2.625
16.494242429733276,3.1875,25.700000000000003,2.0999999999999996,-3.1875
16.528074979782104,6.5,25.700000000000003,2.0999999999999996,-6.5
16.5631263256073,10.5,25.700000000000003,2.0999999999999996,-10.5
16.597336292266846,17.125,25.700000000000003,2.0999999999999996,-17.125
16.63363814353943,22.375,25.700000000000003,2.0999999999999996,-20.0
16.6691837310791,28.75,25.700000000000003,2.0999999999999996,-20.0
16.703096389770508,31.5625,25.700000000000003,2.0999999999999996,-20.0
16.71888303756714,32.9375,25.700000000000003,2.0999999999999996,-20.0
16.753227949142456,32.9375,25.700000000000003,2.0999999999999996,-20.0
16.78986930847168,31.6875,25.700000000000003,2.0999999999999996,-20.0
16.805896997451782,28.875,25.700000000000003,2.0999999999999996,-20.0
16.822000980377197,26.9375,25.700000000000003,2.0999999999999996,-20.0
16.85757279396057,25.0625,25.700000000000003,2.0999999999999996,-20.0
16.875142812728882,22.3125,25.700000000000003,2.0999999999999996,-20.0
16.8910129070282,20.8125,25.700000000000003,2.0999999999999996,-20.0
16.907073497772217,20.25,25.700000000000003,2.0999999999999996,-20.0
16.941824674606323,19.125,25.700000000000003,2.0999999999999996,-19.125
16.97726607322693,16.8125,25.700000000000003,2.0999999999999996,-16.8125
17.013007402420044,15.1875,25.700000000000003,2.0999999999999996,-15.1875
17.027868509292603,13.1875,25.700000000000003,2.0999999999999996,-13.1875
17.061402797698975,12.875,25.700000000000003,2.0999999999999996,-12.875
17.077937602996826,11.9375,25.700000000000003,2.0999999999999996,-11.9375
17.093059062957764,11.375,25.700000000000003,2.0999999999999996,-11.375
17.110961198806763,10.125,25.700000000000003,2.0999999999999996,-10.125
17.12999677658081,8.5625,25.700000000000003,2.0999999999999996,-8.5625
17.14488387107849,7.625,25.700000000000003,2.0999999999999996,-7.625
17.15887212753296,5.6875,25.700000000000003,2.0999999999999996,-5.6875
17.176197290420532,4.75,25.700000000000003,2.0999999999999996,-4.75
17.21059012413025,3.0,25.700000000000003,2.0999999999999996,-3.0000000000000004
