Time (s),Pitch (deg),PID Correction (deg),Motor Position q (deg)
0.5909125804901123,-12.5625,20.0,419.9999999999998
0.5947952270507812,-12.5625,20.0,439.9999999999998
0.7948548793792725,-8.3125,20.0,619.9999999999995
0.7998144626617432,-7.75,20.0,639.9999999999995
0.8280327320098877,-6.5,-20.0,639.9999999999995
0.8328649997711182,-5.875,-20.0,619.9999999999995
0.8378984928131104,-5.875,-20.0,599.9999999999997
0.8448610305786133,-5.25,-20.0,579.9999999999997
0.8727822303771973,-3.375,-20.0,539.9999999999997
0.8757839202880859,-3.375,-20.0,519.9999999999997
0.9047894477844238,-1.75,-20.0,479.9999999999998
0.9098348617553711,-1.75,-20.0,459.9999999999998
0.9389908313751221,-0.4375,-20.0,419.99999999999983
0.9697630405426025,0.375,-20.0,379.9999999999999
0.972769021987915,0.625,-20.0,359.9999999999999
1.0008738040924072,1.1875,-20.0,319.99999999999994
1.006868839263916,1.1875,-20.0,299.99999999999994
1.059845209121704,2.125,-20.0,240.00000000000003
1.0877890586853027,2.375,-20.0,200.00000000000003
1.1407995223999023,2.1875,13.911718344077213,173.91171834407723
1.1708183288574219,1.1875,20.0,207.82343668815446
1.2009987831115723,0.625,20.0,247.82343668815443
1.2068274021148682,0.4375,20.0,267.8234366881544
1.2118959426879883,0.25,20.0,287.8234366881544
1.240783929824829,-0.3125,20.0,327.82343668815435
1.2447655200958252,-0.3125,20.0,347.82343668815435
1.250007152557373,-0.3125,20.0,367.8234366881543
1.3258593082427979,-0.5,-20.0,407.82343668815423
1.3297536373138428,-0.5,-20.0,387.8234366881543
1.3580164909362793,-0.5,20.0,387.8234366881543
1.4338247776031494,-1.625,20.0,467.82343668815423
1.4377939701080322,-1.625,20.0,487.82343668815423
1.5869128704071045,0.0,-20.0,499.47420490821725
1.5918171405792236,0.0625,-20.0,479.4742049082173
1.5978083610534668,0.0625,-20.0,459.4742049082173
1.601715087890625,0.1875,-20.0,439.47420490821736
1.630812168121338,0.25,-20.0,399.47420490821736
1.6358225345611572,0.25,-20.0,379.4742049082174
1.6647436618804932,0.3125,-20.0,339.4742049082175
1.7177600860595703,2.3125,-20.0,279.47420490821753
1.7207417488098145,2.75,-20.0,259.47420490821753
1.7498648166656494,3.4375,-20.0,219.47420490821756
1.8008089065551758,6.125,-20.0,159.47420490821756
1.8767585754394531,7.75,-20.0,79.47420490821754
1.9297430515289307,8.9375,-20.0,19.474204908217537
2.0099496841430664,14.8125,-20.0,-60.52579509178246
2.015798568725586,15.625,-20.0,-80.52579509178247
2.047941207885742,18.0,-20.0,-120.52579509178246
2.053931713104248,18.8125,-20.0,-140.52579509178247
2.134730100631714,22.375,-20.0,-220.52579509178247
