Time (s),Pitch (deg),kp,kd,Correction (deg)
0.026539325714111328,0.3125,25.299999999999997,2.4,-0.3125
0.0606691837310791,0.4375,25.299999999999997,2.4,-0.4375
0.0955803394317627,0.3125,25.299999999999997,2.4,-0.3125
0.13254451751708984,0.0,25.299999999999997,2.4,-0.0
0.16917681694030762,-0.125,25.299999999999997,2.4,0.125
0.20587992668151855,-0.0625,25.299999999999997,2.4,0.0625
0.2411823272705078,0.0,25.299999999999997,2.4,-0.0
0.2778491973876953,0.0,25.299999999999997,2.4,-0.0
0.31431102752685547,0.0,25.299999999999997,2.4,-0.0
0.3489952087402344,-0.0625,25.299999999999997,2.4,0.0625
0.3843095302581787,-0.0625,25.299999999999997,2.4,0.0625
0.41958093643188477,-0.0625,25.299999999999997,2.4,0.0625
0.4542829990386963,-0.0625,25.299999999999997,2.4,0.0625
0.48995113372802734,0.0,25.299999999999997,2.4,-0.0
0.525047779083252,-0.0625,25.299999999999997,2.4,0.0625
0.5609755516052246,-0.1875,25.299999999999997,2.4,0.18750000000000003
0.5961472988128662,-0.125,25.299999999999997,2.4,0.125
0.6314082145690918,-0.1875,25.299999999999997,2.4,0.18750000000000003
0.6676347255706787,-0.3125,25.299999999999997,2.4,0.3125
0.7017810344696045,-12.375,25.299999999999997,2.4,12.375
0.7379412651062012,-12.375,25.299999999999997,2.4,12.375
0.7735726833343506,-12.375,25.299999999999997,2.4,12.375
0.8075380325317383,-12.5,25.299999999999997,2.4,12.5
0.8423464298248291,-12.875,25.299999999999997,2.4,12.875
0.877873420715332,-12.9375,25.299999999999997,2.4,12.9375
0.9130687713623047,-13.0,25.299999999999997,2.4,13.0
0.9484038352966309,-13.125,25.299999999999997,2.4,13.125000000000002
0.9840505123138428,-13.25,25.299999999999997,2.4,13.25
1.0203123092651367,-13.375,25.299999999999997,2.4,13.375
1.0560951232910156,-13.4375,25.299999999999997,2.4,13.4375
1.0906739234924316,-13.5625,25.299999999999997,2.4,13.5625
1.1265044212341309,-13.5625,25.299999999999997,2.4,13.5625
1.1608800888061523,-13.5625,25.299999999999997,2.4,13.5625
1.1951546669006348,-13.5625,25.299999999999997,2.4,13.5625
1.2300059795379639,-13.5,25.299999999999997,2.4,13.5
1.2451329231262207,-13.6875,25.299999999999997,2.4,13.687500000000002
1.2812776565551758,-13.75,25.299999999999997,2.4,13.75
1.2981469631195068,-13.4375,25.299999999999997,2.4,13.4375
1.3142192363739014,-12.875,25.299999999999997,2.4,12.875
1.3489410877227783,-12.625,25.299999999999997,2.4,12.625
1.3652849197387695,-10.5,25.299999999999997,2.4,10.5
1.400193452835083,-9.8125,25.299999999999997,2.4,9.8125
1.4355103969573975,-7.3125,25.299999999999997,2.4,7.3125
1.4722099304199219,-5.0625,25.299999999999997,2.4,5.0625
1.506197214126587,-4.0625,25.299999999999997,2.4,4.0625
1.5410223007202148,-3.4375,25.299999999999997,2.4,3.4375
1.5762522220611572,-3.25,25.299999999999997,2.4,3.25
1.610658884048462,-3.4375,25.299999999999997,2.4,3.4375
1.625124216079712,-3.6875,25.299999999999997,2.4,3.6875000000000004
1.6626942157745361,-3.6875,25.299999999999997,2.4,3.6875000000000004
1.6972122192382812,-3.3125,25.299999999999997,2.4,3.3125
1.7121129035949707,-2.0,25.299999999999997,2.4,2.0
1.7272007465362549,-1.5625,25.299999999999997,2.4,1.5625
1.764453649520874,-0.75,25.299999999999997,2.4,0.7500000000000001
1.7792878150939941,0.0,25.299999999999997,2.4,-0.0
1.8140556812286377,0.1875,25.299999999999997,2.4,-0.18750000000000003
1.828099250793457,0.5,25.299999999999997,2.4,-0.5
1.8447644710540771,0.75,25.299999999999997,2.4,-0.7500000000000001
1.8611798286437988,0.6875,25.299999999999997,2.4,-0.6875
1.8781588077545166,0.375,25.299999999999997,2.4,-0.37500000000000006
1.8941760063171387,0.0,25.299999999999997,2.4,-0.0
1.9123289585113525,-0.0625,25.299999999999997,2.4,0.0625
1.9480762481689453,-0.0625,25.299999999999997,2.4,0.0625
1.984192132949829,0.125,25.299999999999997,2.4,-0.125
2.0208985805511475,0.25,25.299999999999997,2.4,-0.25
2.035088062286377,0.375,25.299999999999997,2.4,-0.37500000000000006
2.0711209774017334,0.3125,25.299999999999997,2.4,-0.3125
2.104701280593872,0.0,25.299999999999997,2.4,-0.0
2.120042085647583,0.0625,25.299999999999997,2.4,-0.0625
2.1543233394622803,0.1875,25.299999999999997,2.4,-0.18750000000000003
2.1700689792633057,0.1875,25.299999999999997,2.4,-0.18750000000000003
2.1863348484039307,0.1875,25.299999999999997,2.4,-0.18750000000000003
2.205188274383545,0.125,25.299999999999997,2.4,-0.125
2.242704153060913,0.125,25.299999999999997,2.4,-0.125
2.2631747722625732,0.0625,25.299999999999997,2.4,-0.0625
2.2770440578460693,0.0,25.299999999999997,2.4,-0.0
2.3111989498138428,0.0,25.299999999999997,2.4,-0.0
2.348539113998413,0.0,25.299999999999997,2.4,-0.0
2.3661158084869385,0.0,25.299999999999997,2.4,-0.0
2.401916265487671,0.0,25.299999999999997,2.4,-0.0
2.4193036556243896,0.1875,25.299999999999997,2.4,-0.18750000000000003
2.4582042694091797,0.375,25.299999999999997,2.4,-0.37500000000000006
2.4950594902038574,0.5625,25.299999999999997,2.4,-0.5625
2.5120275020599365,0.875,25.299999999999997,2.4,-0.875
2.5288572311401367,1.125,25.299999999999997,2.4,-1.125
2.5440351963043213,1.875,25.299999999999997,2.4,-1.8749999999999998
2.5600714683532715,2.4375,25.299999999999997,2.4,-2.4375
