Time (s),Pitch (deg),PID Correction (deg),Motor Position q (deg)
0.25045228004455566,-3.3125,40.0,352.22887597610884
0.642380952835083,1.5625,-40.0,632.2288759761086
0.6474673748016357,1.5625,-40.0,592.2288759761087
0.651320219039917,2.0,-40.0,552.2288759761087
0.6804540157318115,3.375,-40.0,472.22887597610884
0.6843552589416504,3.375,-40.0,432.22887597610884
0.8563446998596191,7.5625,-40.0,112.22887597610877
0.8844118118286133,6.9375,-40.0,32.22887597610876
0.9113955497741699,6.125,-40.0,-47.77112402389124
0.9404253959655762,5.5,-40.0,-127.77112402389125
0.9703571796417236,4.875,-40.0,-207.77112402389125
1.022346019744873,3.3125,40.0,-247.77112402389122
1.0266070365905762,3.3125,40.0,-207.77112402389122
1.032454013824463,2.9375,40.0,-167.77112402389122
1.0854711532592773,0.9375,40.0,-47.77112402389121
1.1144490242004395,0.0625,40.0,32.22887597610879
1.119351863861084,0.0625,40.0,72.22887597610878
1.1494591236114502,-0.0625,40.0,152.2288759761088
1.1544649600982666,0.0,40.0,192.2288759761088
1.1823246479034424,0.375,-40.0,112.2288759761088
1.1867733001708984,0.375,-40.0,72.22887597610878
1.2173635959625244,0.5,-40.0,-7.771124023891211
1.2474570274353027,0.6875,-40.0,-87.7711240238912
1.400785207748413,0.625,-35.54694135811092,-363.3180653820022
1.456458568572998,0.4375,40.0,-398.86500674011313
1.4853565692901611,-0.5625,40.0,-318.8650067401131
1.4892866611480713,-0.5625,40.0,-278.8650067401131
1.49330735206604,-1.125,40.0,-238.8650067401131
1.5224852561950684,-3.125,40.0,-158.86500674011307
1.5273540019989014,-3.125,40.0,-118.86500674011307
1.5313944816589355,-3.75,40.0,-78.86500674011307
1.5353024005889893,-3.75,40.0,-38.86500674011307
1.5392959117889404,-3.75,40.0,1.1349932598869306
1.569444179534912,-4.9375,40.0,81.13499325988693
1.5993030071258545,-5.0625,40.0,161.13499325988693
1.6274752616882324,-4.5,40.0,241.13499325988693
1.6563286781311035,-4.0625,40.0,321.1349932598869
1.6626613140106201,-3.9375,40.0,361.1349932598869
1.719416618347168,-3.25,40.0,481.134993259887
1.7243900299072266,-3.0625,40.0,521.1349932598869
1.7523207664489746,-2.125,-40.0,521.1349932598869
1.8073081970214844,0.0625,-40.0,401.1349932598869
1.8603167533874512,3.125,-40.0,281.1349932598869
1.8642845153808594,3.5,-40.0,241.13499325988693
1.869314432144165,3.5,-40.0,201.13499325988693
1.8756332397460938,3.75,-40.0,161.13499325988693
1.8814849853515625,3.9375,-40.0,121.13499325988691
1.9354565143585205,3.8125,-40.0,1.134993259886905
1.941413164138794,3.8125,-40.0,-38.865006740113095
1.9484376907348633,3.6875,-40.0,-78.86500674011309
1.9523720741271973,3.5,-40.0,-118.8650067401131
1.9582679271697998,3.5,-40.0,-158.8650067401131
2.0363850593566895,2.625,40.0,-158.8650067401131
2.0424692630767822,2.375,40.0,-118.8650067401131
2.0722715854644775,2.125,-40.0,-118.8650067401131
2.1243228912353516,2.1875,-40.0,-238.8650067401131
2.1524546146392822,2.0625,-40.0,-318.8650067401131
2.206369400024414,1.3125,40.0,-316.87473987586003
2.260408878326416,-0.625,40.0,-196.87473987586003
2.2653868198394775,-1.0625,40.0,-156.87473987586003
2.346682548522949,-4.0,40.0,3.125260124139982
2.3524014949798584,-4.0,40.0,43.125260124139984
2.4093739986419678,-3.5625,40.0,163.12526012414
