Time (s),Pitch (deg),PID Correction (deg),Motor Position q (deg)
0.007709503173828125,-1.6875,20.0,20.0
0.040793657302856445,-1.75,20.0,59.99999999999999
0.04781150817871094,-1.75,20.0,80.0
0.05265307426452637,-1.5,-20.0,59.99999999999999
0.12962913513183594,3.5625,-20.0,-20.000000000000007
0.13368535041809082,3.5625,-20.0,-40.00000000000001
0.16467618942260742,3.8125,-20.0,-80.00000000000001
0.2186415195465088,3.375,-20.0,-140.00000000000003
0.29500746726989746,2.5625,-20.0,-180.00000000000003
0.3487281799316406,2.1875,20.0,-200.00000000000003
0.35371899604797363,1.8125,20.0,-180.00000000000003
0.43262553215026855,-1.5625,20.0,-100.00000000000001
0.4375934600830078,-1.5625,20.0,-80.00000000000001
0.6177499294281006,-13.4375,20.0,80.0
0.6707103252410889,-18.125,20.0,140.0
0.6775879859924316,-18.125,20.0,160.0
0.8025753498077393,-20.6875,20.0,279.99999999999994
0.8055739402770996,-20.6875,20.0,299.9999999999999
0.8099265098571777,-20.875,20.0,319.9999999999999
0.8177857398986816,-20.875,20.0,339.9999999999999
0.8456282615661621,-22.125,20.0,379.99999999999983
0.8975834846496582,-23.25,20.0,439.9999999999998
0.927741527557373,-22.9375,20.0,479.9999999999998
1.004577398300171,-20.5,20.0,559.9999999999997
1.032665729522705,-19.8125,20.0,599.9999999999997
1.0386273860931396,-19.8125,20.0,619.9999999999995
1.1907093524932861,-49.1875,20.0,759.9999999999994
1.195725917816162,-49.1875,20.0,779.9999999999994
1.2006397247314453,-51.125,20.0,799.9999999999994
1.2309136390686035,-56.8125,20.0,839.9999999999993
1.2877075672149658,-63.8125,20.0,899.9999999999993
1.2928361892700195,-64.75,20.0,919.9999999999993
1.3446462154388428,-69.125,20.0,979.9999999999993
1.3725566864013672,-72.1875,20.0,1019.9999999999992
1.3775813579559326,-72.1875,20.0,1039.9999999999993
1.3806817531585693,-73.4375,20.0,1059.999999999999
1.4348905086517334,-79.25,20.0,1119.999999999999
1.4635720252990723,-81.9375,20.0,1159.999999999999
1.4685406684875488,-81.9375,20.0,1179.999999999999
1.5938575267791748,-81.125,20.0,1299.9999999999989
1.6225512027740479,-79.0625,20.0,1339.9999999999989
1.6775782108306885,-75.0,20.0,1399.9999999999989
1.6815781593322754,-74.0625,20.0,1419.9999999999989
1.6865391731262207,-74.0625,20.0,1439.9999999999989
1.6905474662780762,-73.125,20.0,1459.9999999999989
1.7425410747528076,-67.875,20.0,1519.9999999999986
1.7455716133117676,-67.875,20.0,1539.9999999999986
1.798551082611084,-62.25,20.0,1599.9999999999986
1.8038597106933594,-61.0625,20.0,1619.9999999999986
1.809680461883545,-61.0625,20.0,1639.9999999999986
1.8156344890594482,-59.6875,20.0,1659.9999999999986
1.8435070514678955,-54.75,20.0,1699.9999999999984
1.8716168403625488,-48.75,20.0,1739.9999999999984
1.9005341529846191,-41.5625,20.0,1779.9999999999984
1.9295973777770996,-33.75,-20.0,1779.9999999999984
1.9816856384277344,-22.1875,-20.0,1719.9999999999984
2.0106544494628906,-16.4375,-20.0,1679.9999999999984
2.067816734313965,-8.9375,-20.0,1619.9999999999986
2.0726537704467773,-7.75,-20.0,1599.9999999999986
2.079652786254883,-7.75,-20.0,1579.9999999999986
2.0866191387176514,-6.6875,-20.0,1559.9999999999986
2.0916624069213867,-5.625,-20.0,1539.9999999999986
2.1687710285186768,0.0,-20.0,1459.9999999999989
2.1746151447296143,0.4375,-20.0,1439.9999999999989
2.1806797981262207,1.0,-20.0,1419.9999999999989
2.2104990482330322,2.4375,-20.0,1379.9999999999989
2.2145233154296875,2.4375,-20.0,1359.9999999999989
2.2436537742614746,3.5,-20.0,1319.9999999999989
2.270528554916382,3.9375,-20.0,1279.9999999999989
2.300597667694092,3.9375,-20.0,1239.999999999999
2.3307626247406006,3.5,-20.0,1199.999999999999
2.410524368286133,3.25,-20.0,1119.999999999999
2.4635071754455566,2.5625,20.0,1099.999999999999
2.5175342559814453,1.875,-20.0,1119.999999999999
2.520502805709839,1.75,-20.0,1099.999999999999
