Time (s),Pitch (deg),PID Correction (deg),Motor Position q (deg)
2.2215607166290283,-30.25,40.0,2796.7725908915763
2.495828151702881,-20.8125,-40.0,3196.772590891576
2.550795555114746,9.0625,-40.0,3076.772590891576
2.629549741744995,55.5,-40.0,2916.772590891576
2.6597678661346436,68.375,-40.0,2836.7725908915763
2.7157230377197266,86.5,-40.0,2716.7725908915763
2.745499610900879,86.1875,-40.0,2636.7725908915763
2.77472186088562,80.0625,-40.0,2556.7725908915763
2.780634641647339,80.0625,-40.0,2516.7725908915763
2.8095433712005615,74.375,-40.0,2436.772590891577
2.86285138130188,65.125,-40.0,2316.772590891577
2.8935344219207764,61.75,-40.0,2236.772590891577
2.9236385822296143,59.25,-40.0,2156.772590891577
2.928626298904419,59.25,-40.0,2116.772590891577
2.9585041999816895,56.875,-40.0,2036.772590891577
2.9866440296173096,55.0,-40.0,1956.7725908915772
2.9915835857391357,54.5,-40.0,1916.7725908915772
2.9975576400756836,54.5,-40.0,1876.7725908915772
3.001535415649414,54.0625,-40.0,1836.7725908915772
3.0544910430908203,52.875,-40.0,1716.7725908915775
3.084639072418213,52.875,-40.0,1636.7725908915775
3.0906002521514893,52.875,-40.0,1596.7725908915775
3.0976157188415527,52.9375,-40.0,1556.7725908915777
3.1506404876708984,53.4375,-40.0,1436.7725908915777
3.2034592628479004,54.25,-40.0,1316.772590891578
3.2085256576538086,54.25,-40.0,1276.772590891578
3.237581253051758,55.375,-40.0,1196.772590891578
3.2674720287323,57.0625,-40.0,1116.7725908915781
3.297605037689209,59.4375,-40.0,1036.7725908915781
3.4244613647460938,71.0625,-40.0,796.7725908915785
3.428438901901245,71.0625,-40.0,756.7725908915785
3.4314463138580322,71.9375,-40.0,716.7725908915785
3.434476137161255,71.9375,-40.0,676.7725908915786
3.4374585151672363,71.9375,-40.0,636.7725908915786
3.441689968109131,72.75,-40.0,596.7725908915787
3.49973201751709,77.5625,-40.0,476.77259089157883
3.5066890716552734,79.0625,-40.0,436.77259089157883
3.5126638412475586,80.8125,-40.0,396.77259089157883
3.6924540996551514,68.3125,-40.0,76.77259089157876
3.722585916519165,65.25,-40.0,-3.2274091084212406
3.8004701137542725,54.8125,-40.0,-163.22740910842126
3.827535629272461,47.3125,36.67807750488666,-166.5493316035346
3.8325793743133545,44.6875,36.67807750488666,-129.87125409864794
3.8364477157592773,44.6875,36.67807750488666,-93.19317659376128
3.8404624462127686,44.6875,-23.37895333713534,-116.57212993089662
3.8444268703460693,42.1875,-23.37895333713534,-139.95108326803197
3.8494269847869873,42.1875,-23.37895333713534,-163.3300366051673
3.8765299320220947,35.4375,6.704865423516672,-116.62517118165063
3.881659984588623,35.4375,6.704865423516672,-109.92030575813395
3.8865723609924316,33.4375,6.704865423516672,-103.21544033461728
3.961425304412842,20.0625,40.0,7.805572256495108
3.9895522594451904,17.1875,15.548763685054832,63.35433594154994
3.9934659004211426,15.75,15.548763685054832,78.90309962660477
3.998457908630371,15.75,15.548763685054832,94.45186331165961
4.02754282951355,11.3125,40.0,174.4518633116596
4.032570123672485,9.8125,40.0,214.45186331165962
4.038511514663696,9.8125,40.0,254.45186331165962
4.117403745651245,2.0,37.42882072501461,411.8806840366742
4.121428489685059,1.5,37.42882072501461,449.3095047616888
4.124451637268066,1.5,37.42882072501461,486.73832548670345
4.153482913970947,-0.125,40.0,560.8454454302343
4.158430814743042,-0.125,40.0,600.8454454302343
4.161416292190552,-0.8125,40.0,640.8454454302342
4.189539432525635,-1.6875,40.0,720.8454454302341
4.24356746673584,-1.1875,-14.569345554643817,754.7135998755903
4.274488925933838,-1.1875,5.9375,746.0817543209464
4.277394533157349,-1.1875,5.9375,752.0192543209464
4.3764097690582275,-1.375,4.201152762858666,792.1202208686774
4.475413799285889,-4.625,40.0,937.0802664980895
4.553574323654175,-18.1875,40.0,1097.0802664980893
4.560613393783569,-18.1875,40.0,1137.0802664980893
4.566640853881836,-20.3125,40.0,1177.0802664980893
4.621533632278442,-27.3125,40.0,1297.080266498089
4.674424171447754,-28.5625,40.0,1417.0802664980888
4.6784656047821045,-28.5625,40.0,1457.0802664980888
4.709529161453247,-27.8125,40.0,1537.0802664980888
4.7637341022491455,-25.3125,40.0,1657.0802664980886
4.770500421524048,-25.3125,40.0,1697.0802664980886
4.824517011642456,-21.0625,22.465550748318577,1799.545817246407
4.900376081466675,-15.4375,-1.1818638932810492,1860.613291835387
4.9033894538879395,-14.25,-1.1818638932810492,1859.4314279421058
4.956373691558838,-8.1875,-40.0,1778.2495640488246
4.961690187454224,-8.1875,-40.0,1738.2495640488246
4.968559503555298,-7.0,-40.0,1698.2495640488246
4.9735777378082275,-5.875,-40.0,1658.2495640488248
5.001377105712891,-2.125,-40.0,1578.2495640488248
5.0053489208221436,-2.125,-40.0,1538.2495640488248
5.010387659072876,-2.125,-40.0,1498.2495640488248
5.037480592727661,1.1875,-40.0,1418.249564048825
5.064373254776001,4.0,-40.0,1338.249564048825
5.070713043212891,4.0,-40.0,1298.249564048825
5.100371599197388,5.6875,-40.0,1218.2495640488253
5.1033546924591064,6.125,-40.0,1178.2495640488253
5.1324732303619385,6.625,-40.0,1098.2495640488253
5.137619495391846,6.625,-40.0,1058.2495640488255
5.1433868408203125,6.5625,-26.786312018570698,1031.4632520302546
5.221390724182129,5.8125,-40.0,945.4473646018191
5.251425743103027,6.875,-40.0,865.4473646018192
5.25535249710083,7.5625,-40.0,825.4473646018192
5.261338472366333,7.5625,-40.0,785.4473646018192
5.26435661315918,8.375,-40.0,745.4473646018193
5.293579339981079,11.5625,-40.0,665.4473646018195
5.372352361679077,21.0,-40.0,505.4473646018196
5.401440620422363,23.375,-40.0,425.44736460181963
5.40683126449585,24.5625,-40.0,385.44736460181963
5.41135573387146,24.5625,-40.0,345.44736460181963
5.414334297180176,25.75,-40.0,305.44736460181963
5.419340372085571,25.75,-40.0,265.44736460181963
5.4223315715789795,26.875,-40.0,225.4473646018196
5.47432804107666,29.6875,-40.0,105.44736460181959
5.477340459823608,29.6875,-40.0,65.44736460181957
5.552484512329102,26.8125,-40.0,-94.55263539818041
5.559457063674927,26.8125,-40.0,-134.55263539818043
5.563437461853027,26.9375,-40.0,-174.55263539818043
5.56834864616394,26.9375,-40.0,-214.55263539818043
5.5723817348480225,27.125,-40.0,-254.55263539818043
5.5753562450408936,27.125,-40.0,-294.5526353981804
5.62636399269104,27.625,-40.0,-414.5526353981804
5.654531717300415,26.125,-40.0,-494.55263539818037
5.710508346557617,21.375,-24.34850394561371,-589.4741763758617
5.715424060821533,20.1875,-24.34850394561371,-613.8226803214754
5.744833469390869,16.1875,40.0,-563.5170971828769
5.801506280899048,9.0625,40.0,-443.517097182877
5.808465480804443,7.8125,40.0,-403.517097182877
5.813472270965576,6.6875,40.0,-363.517097182877
5.892314910888672,2.6875,-3.013737356262075,-264.23899914551856
5.922453165054321,2.625,-11.039650203021383,-278.292386704802
6.000352621078491,0.8125,28.82367445555942,-241.15226470311322
6.175445318222046,-6.5,40.0,67.6714097524462
6.180490493774414,-6.5,40.0,107.67140975244621
6.1853039264678955,-6.625,40.0,147.6714097524462
6.2373206615448,-8.0,40.0,267.6714097524462
6.242328882217407,-8.0,40.0,307.6714097524462
6.247324466705322,-8.25,40.0,347.6714097524462
6.252313613891602,-8.25,40.0,387.6714097524462
6.281484365463257,-8.375,40.0,467.67140975244615
6.28645133972168,-8.4375,40.0,507.67140975244615
6.337403297424316,-9.25,40.0,627.671409752446
6.365499019622803,-10.8125,40.0,707.6714097524459
6.371616363525391,-10.8125,40.0,747.6714097524458
6.427666187286377,-13.5625,40.0,867.6714097524457
6.4562907218933105,-14.0625,40.0,947.6714097524456
6.512269973754883,-13.625,40.0,1067.6714097524455
6.562314510345459,-8.875,-40.0,1059.7358692381674
6.59045672416687,-6.6875,-40.0,979.7358692381675
6.643406629562378,-2.25,-40.0,859.7358692381677
6.649376392364502,-2.25,-40.0,819.7358692381677
6.678711891174316,-2.375,21.96764156772983,839.8444130486276
6.684455871582031,-2.75,21.96764156772983,861.8120546163575
6.738439321517944,-7.75,40.0,981.8120546163574
6.743370056152344,-9.25,40.0,1021.8120546163574
6.750474214553833,-9.25,40.0,1061.8120546163573
6.754321098327637,-10.9375,40.0,1101.8120546163573
6.760296583175659,-10.9375,40.0,1141.8120546163573
6.790470361709595,-16.0,40.0,1221.812054616357
6.795395374298096,-17.4375,40.0,1261.812054616357
6.802445650100708,-17.4375,40.0,1301.812054616357
6.830276012420654,-20.125,40.0,1381.8120546163568
6.881266832351685,-20.4375,40.0,1501.8120546163568
6.910349607467651,-19.3125,40.0,1581.8120546163566
6.914362668991089,-18.8125,40.0,1621.8120546163566
6.969286680221558,-14.9375,10.048377633817214,1673.8341062620993
6.9732825756073,-14.25,10.048377633817214,1683.8824838959167
6.976280927658081,-14.25,10.048377633817214,1693.9308615297339
7.0272650718688965,-12.5,40.0,1751.3240214653836
7.030250310897827,-12.5,40.0,1791.3240214653836
7.0822365283966064,-12.3125,40.0,1911.3240214653836
7.1842663288116455,-11.75,5.463238447431866,2076.7872599128154
7.262367248535156,-7.375,-21.324376475487025,2044.7853411469466
7.339252710342407,-0.4375,-40.0,1903.4609646714598
7.369436264038086,0.875,-40.0,1823.4609646714598
7.473346471786499,-1.75,40.0,1865.0637265295015
7.502223014831543,-2.875,40.0,1945.0637265295013
7.529338121414185,-4.625,40.0,2025.0637265295013
7.606241941452026,-7.625,40.0,2185.063726529501
7.611250877380371,-7.625,40.0,2225.063726529501
7.615583181381226,-7.4375,40.0,2265.063726529501
7.671680212020874,-4.8125,-35.710627506526144,2238.493725133546
7.701232671737671,-1.625,-40.0,2162.7830976270197
7.729354619979858,2.5625,-40.0,2082.7830976270197
7.783330917358398,10.8125,-40.0,1962.7830976270202
7.799349784851074,11.6875,-40.0,1922.7830976270202
7.803257703781128,12.5,-40.0,1882.7830976270202
7.832494020462036,13.75,-40.0,1802.7830976270202
7.837329626083374,14.3125,-40.0,1762.7830976270204
7.842388153076172,14.3125,-40.0,1722.7830976270204
7.848424196243286,14.75,-40.0,1682.7830976270204
7.854294300079346,15.0625,-40.0,1642.7830976270204
7.859249830245972,15.0625,-40.0,1602.7830976270204
7.888457298278809,15.5625,-40.0,1522.7830976270207
7.916261911392212,15.1875,-40.0,1442.7830976270207
7.921229124069214,15.1875,-40.0,1402.7830976270207
7.974228620529175,13.625,-36.60258327594867,1286.1805143510721
7.977216005325317,13.625,-36.60258327594867,1249.5779310751236
8.028207063674927,13.8125,-40.0,1132.975347799175
8.056298017501831,14.6875,-40.0,1052.975347799175
8.062244653701782,14.6875,-40.0,1012.9753477991752
8.08940315246582,15.6875,-40.0,932.9753477991753
8.213243007659912,17.375,-40.0,692.9753477991756
8.219291687011719,17.375,-40.0,652.9753477991757
8.247213125228882,17.9375,-40.0,572.9753477991757
8.300213813781738,18.625,-40.0,452.9753477991758
8.304337739944458,18.5,-40.0,412.9753477991758
8.526281833648682,17.9375,-40.0,22.900578409916506
8.531265258789062,17.9375,-40.0,-17.099421590083494
8.536296129226685,18.75,-40.0,-57.099421590083494
8.61219310760498,23.9375,-40.0,-217.0994215900835
8.615369081497192,23.8125,-40.0,-257.09942159008347
8.622396230697632,23.8125,-40.0,-297.09942159008347
8.627240419387817,23.5625,-40.0,-337.0994215900835
8.631223440170288,23.5625,-40.0,-377.0994215900835
8.635220766067505,23.125,-40.0,-417.0994215900835
8.71218204498291,18.375,-31.315847659460257,-539.5622128851329
8.74029803276062,15.8125,13.40392395537271,-557.4741365892204
8.769213914871216,12.4375,40.0,-504.07021263384775
8.774533748626709,11.3125,40.0,-464.0702126338478
8.828503131866455,7.0625,25.53963992534643,-358.5305727085014
8.857177734375,4.9375,40.0,-292.99093278315496
8.887264728546143,3.375,36.0141488821303,-216.97678390102467
8.940372705459595,2.875,-14.375,-192.10780025279564
8.970181941986084,3.5625,-40.0,-246.48280025279564
8.974164009094238,3.9375,-40.0,-286.48280025279564
9.00432300567627,4.6875,-40.0,-366.48280025279564
9.011254072189331,5.125,-40.0,-406.48280025279564
9.03946042060852,6.375,-40.0,-486.48280025279564
9.045359373092651,6.8125,-40.0,-526.4828002527955
9.101253032684326,7.9375,-40.0,-646.4828002527954
9.129159450531006,7.1875,-9.414224056968239,-695.8970243097637
9.133167028427124,7.1875,-9.414224056968239,-705.3112483667319
9.136128664016724,6.6875,-9.414224056968239,-714.7254724237001
9.139148235321045,6.6875,-9.414224056968239,-724.1396964806684
9.143189191818237,6.6875,3.403393394682631,-720.7363030859857
9.199498653411865,1.125,40.0,-637.3329096913031
9.254256010055542,-5.5625,40.0,-517.3329096913033
9.261245727539062,-5.5625,40.0,-477.3329096913033
9.266301155090332,-6.5625,40.0,-437.3329096913033
9.272213697433472,-6.5625,40.0,-397.3329096913033
9.276253700256348,-7.5,40.0,-357.3329096913033
9.353570461273193,-11.5,40.0,-197.33290969130329
9.410309553146362,-11.875,40.0,-77.33290969130329
9.43813967704773,-12.1875,40.0,2.6670903086967184
9.488120555877686,-12.4375,40.0,122.66709030869673
9.49111533164978,-12.4375,40.0,162.66709030869671
9.56833815574646,-11.8125,40.0,322.66709030869674
9.59813117980957,-11.9375,40.0,402.66709030869674
9.603151559829712,-11.9375,40.0,442.66709030869674
9.63130497932434,-12.0,40.0,522.6670903086966
9.635197877883911,-12.0,40.0,562.6670903086966
9.639222145080566,-12.0,40.0,602.6670903086965
9.668189525604248,-11.5625,40.0,682.6670903086965
9.724282503128052,-7.8125,-40.0,675.9879825991678
9.729272842407227,-6.625,-40.0,635.9879825991678
9.734295845031738,-6.625,-40.0,595.9879825991679
9.738156080245972,-5.5,-40.0,555.9879825991679
9.768436908721924,-2.25,-40.0,475.98798259916805
9.775266408920288,-1.3125,-40.0,435.987982599168
9.829277515411377,1.375,-32.327500665774444,323.66048193339356
9.834192991256714,1.375,-32.327500665774444,291.3329812676192
9.839303493499756,1.4375,-13.289982255223372,278.0429990123958
9.844208240509033,1.375,-13.289982255223372,264.7530167571725
9.849219560623169,1.375,-13.289982255223372,251.4630345019491
9.854126691818237,1.375,-2.6974524928798607,248.76558200906925
9.85810899734497,1.25,-2.6974524928798607,246.06812951618937
9.936215162277222,-0.5,20.610600339365536,310.43373916970285
9.96408987045288,-0.25,-7.539820037892444,323.50451947117585
9.96710753440857,-0.25,-7.539820037892444,315.96469943328344
9.972405433654785,-0.25,-7.539820037892444,308.424879395391
9.978221654891968,-0.125,-8.78626655162804,299.6386128437629
9.983250856399536,-0.125,-8.78626655162804,290.8523462921349
9.988243818283081,0.0,-12.298829278484037,278.55351701365083
9.99328875541687,0.0,-12.298829278484037,266.2546877351668
9.999145030975342,0.0625,-6.089292858030971,260.16539487713584
10.004177808761597,0.0625,-6.089292858030971,254.07610201910484
10.033272504806519,0.0625,-0.3125,247.67430916107386
10.038229942321777,0.0,-0.3125,247.36180916107386
10.04427170753479,0.0,5.69241590819083,253.05422506926467
10.050125360488892,-0.0625,5.69241590819083,258.74664097745546
10.079315662384033,-0.5625,16.021831037035778,297.29380753580153
10.204166889190674,-2.0625,15.076249104155506,413.3824512936426
10.232085943222046,-1.9375,5.305582595467481,433.76428299326557
10.236422538757324,-1.875,5.305582595467481,439.0698655887331
10.265174627304077,-1.875,7.452149499980123,451.82759768418066
10.270087003707886,-1.875,7.452149499980123,459.2797471841608
10.352289199829102,-3.0625,31.74447178740297,548.7699661494464
10.357197761535645,-3.5,31.74447178740297,580.5144379368494
10.364241361618042,-3.5,40.0,620.5144379368494
10.369146585464478,-4.0625,40.0,660.5144379368493
10.374099016189575,-4.0625,40.0,700.5144379368493
10.37807321548462,-4.75,40.0,740.5144379368493
10.42909860610962,-9.75,40.0,860.514437936849
10.433070182800293,-9.75,40.0,900.514437936849
10.463208675384521,-13.0625,40.0,980.514437936849
10.46817922592163,-13.875,40.0,1020.514437936849
10.523146152496338,-15.0,40.0,1140.514437936849
10.527125358581543,-14.9375,40.0,1180.514437936849
10.53105902671814,-14.9375,40.0,1220.5144379368487
10.535053730010986,-14.75,40.0,1260.5144379368487
10.588106870651245,-12.5,-1.5937772273306052,1338.920660709518
10.639073133468628,-8.4375,-33.31565301383759,1272.468157094565
10.64205527305603,-8.4375,-33.31565301383759,1239.152504080727
10.645049810409546,-7.75,-33.31565301383759,1205.8368510668895
10.67525863647461,-7.25,2.8623870783358774,1175.3835851313877
10.776172399520874,-17.0,40.0,1338.2459722097233
10.80508041381836,-21.375,40.0,1418.2459722097233
10.8103609085083,-21.375,40.0,1458.2459722097233
10.839176416397095,-23.4375,40.0,1538.245972209723
10.843069314956665,-23.4375,40.0,1578.245972209723
10.846068859100342,-23.5,40.0,1618.245972209723
10.851078033447266,-23.5,40.0,1658.245972209723
10.855039596557617,-23.3125,40.0,1698.245972209723
10.883145809173584,-22.75,40.0,1778.2459722097228
10.91227912902832,-20.875,38.849563934394766,1857.0955361441177
10.941177606582642,-17.75,-19.272243384130853,1876.6728566943816
10.996062755584717,-12.0625,-40.0,1789.9583075072644
11.001044750213623,-12.0625,-40.0,1749.9583075072644
11.005064010620117,-11.4375,-40.0,1709.9583075072644
11.033123970031738,-10.4375,10.23770190967522,1731.5120272146191
11.038219690322876,-10.0625,10.23770190967522,1741.7497291242942
11.04315710067749,-10.0625,10.23770190967522,1751.9874310339694
11.072475910186768,-9.625,40.0,1795.470042548815
11.078330755233765,-9.75,40.0,1835.4700425488147
11.083245754241943,-9.75,40.0,1875.4700425488147
11.113029479980469,-10.75,40.0,1955.4700425488147
11.116055727005005,-11.375,40.0,1995.4700425488147
11.121391534805298,-11.375,40.0,2035.4700425488145
11.299152135848999,-8.6875,-38.3005283921667,2194.7323179717746
11.305112600326538,-8.6875,-38.3005283921667,2156.431789579608
11.335378885269165,-6.9375,-8.020276749964573,2125.226286277748
11.365016222000122,-6.3125,10.611174387363903,2127.817183915148
11.369032621383667,-6.3125,10.611174387363903,2138.4283583025117
11.37401008605957,-6.3125,10.611174387363903,2149.0395326898756
11.40317153930664,-6.875,40.0,2225.8834898255486
11.408098220825195,-7.25,40.0,2265.8834898255486
11.41401720046997,-7.25,40.0,2305.8834898255486
11.417025327682495,-7.75,40.0,2345.8834898255486
11.521054029464722,-12.125,40.0,2545.883489825548
11.525045394897461,-12.3125,40.0,2585.883489825548
11.529025316238403,-12.3125,40.0,2625.883489825548
11.580052614212036,-12.0,40.0,2745.883489825548
11.583995580673218,-12.0,40.0,2785.8834898255477
11.587018013000488,-11.625,40.0,2825.8834898255477
11.590017795562744,-11.625,22.16901127945229,2848.052501105
11.59410285949707,-11.625,22.16901127945229,2870.221512384452
11.675050973892212,-5.0625,-40.0,2815.1134503386934
11.678015947341919,-3.875,-40.0,2775.1134503386934
11.730013847351074,1.4375,-40.0,2655.1134503386934
11.807348012924194,5.0,-40.0,2495.113450338694
11.837077617645264,5.9375,-40.0,2415.113450338694
11.840993404388428,5.9375,-40.0,2375.113450338694
11.845007181167603,6.375,-40.0,2335.113450338694
11.92412781715393,7.0,-20.507613797139125,2194.605836541555
11.95402193069458,6.375,-10.991928062699559,2163.1062946817165
11.982144355773926,5.625,-1.30893951072345,2150.8054271082933
12.034066200256348,5.0625,-20.166430039488024,2118.9631550029335
12.038127899169922,4.9375,-20.166430039488024,2098.7967249634453
12.090064764022827,4.4375,-16.824028476294313,2054.325270671578
12.094019174575806,4.4375,-16.824028476294313,2037.5012421952838
12.124145269393921,4.625,-28.673076584001247,1992.0041371349882
12.20199179649353,4.75,-13.642147188886106,1886.8785443209135
12.20598840713501,4.5625,-13.642147188886106,1873.2363971320274
12.257996320724487,4.1875,-18.25226300776954,1835.467108537237
12.312004804611206,3.875,-11.915002297760465,1789.3450624782345
12.315985679626465,3.8125,-11.915002297760465,1777.430060180474
12.34507155418396,3.75,-14.984786769001603,1750.530271113712
12.37505578994751,3.6875,-16.342316729164867,1719.2031676155455
12.381286859512329,3.5625,-16.342316729164867,1702.8608508863804
12.38606572151184,3.3125,16.513312407990057,1719.3741632943704
12.415001153945923,2.3125,22.781475798911863,1758.6689515012724
12.418971300125122,2.3125,22.781475798911863,1781.4504273001842
12.423995018005371,2.3125,22.781475798911863,1804.2319030990961
12.427047729492188,1.875,26.917479729380272,1831.1493828284765
12.431274890899658,1.875,26.917479729380272,1858.0668625578567
12.461975336074829,0.75,29.231466525928337,1914.2158088131653
12.465975999832153,0.4375,29.231466525928337,1943.4472753390935
12.591240644454956,0.3125,-14.326676589355232,1982.9569906150648
12.597175359725952,0.4375,-14.326676589355232,1968.6303140257096
12.604161500930786,0.4375,-11.733025320434285,1956.8972887052753
12.631970405578613,0.625,-9.731952268687468,1935.4323111161532
12.634987354278564,0.6875,-9.731952268687468,1925.7003588474656
12.664073944091797,0.625,-3.125,1912.843406578778
12.689994096755981,0.4375,4.8457530704067056,1914.564159649185
12.766102075576782,0.8125,-21.596475936243888,1895.9470766198713
12.772037744522095,0.8125,-21.596475936243888,1874.3506006836274
12.874038696289062,2.875,-40.0,1746.1691968722573
12.902996063232422,4.9375,-40.0,1666.1691968722575
12.906199932098389,5.75,-40.0,1626.1691968722575
12.936025857925415,8.25,-40.0,1546.1691968722575
13.063294410705566,18.875,-40.0,1306.169196872258
13.069115161895752,19.875,-40.0,1266.169196872258
