Time (s),Pitch (deg),PID Correction (deg),Motor Position q (deg)
0.9865663051605225,-4.25,-17.267615336985216,222.7323846630148
0.9924368858337402,-4.1875,-17.267615336985216,205.4647693260296
0.9993705749511719,-4.1875,-15.21760042083575,190.24716890519386
1.005331039428711,-4.1875,-15.21760042083575,175.0295684843581
1.0812609195709229,-3.75,20.0,135.0295684843581
1.0865225791931152,-3.75,20.0,155.0295684843581
1.0915355682373047,-3.75,20.0,175.0295684843581
1.121227741241455,-3.75,20.0,215.0295684843581
1.1252508163452148,-3.75,20.0,235.0295684843581
1.1791901588439941,-3.625,20.0,295.02956848435804
1.1831727027893066,-3.5625,20.0,315.029568484358
1.1861979961395264,-3.5625,20.0,335.029568484358
1.21431565284729,-3.5625,20.0,335.029568484358
1.2202935218811035,-3.5625,20.0,355.0295684843579
1.2241857051849365,-3.5625,20.0,375.0295684843579
1.2752408981323242,-3.5625,20.0,435.02956848435787
1.306361198425293,-3.4375,-17.365920958156615,437.6636475262012
1.3113739490509033,-3.3125,-17.365920958156615,420.29772656804454
1.318326711654663,-3.3125,-20.0,400.2977265680446
1.3232321739196777,-3.25,-20.0,380.2977265680446
1.3752987384796143,-2.875,7.829656432994872,348.1273830010395
1.3801908493041992,-2.875,7.829656432994872,355.95703943403436
1.3831663131713867,-2.875,7.829656432994872,363.7866958670292
1.4113051891326904,-3.0,20.0,403.78669586702915
1.4183452129364014,-3.0,20.0,423.7866958670291
1.4723882675170898,-2.625,-20.0,393.4721543911988
1.5491828918457031,-3.375,20.0,433.4721543911987
1.552168369293213,-3.5,20.0,453.4721543911987
1.557523250579834,-3.5,20.0,473.47215439119867
1.586275339126587,-3.625,20.0,513.4721543911986
1.6401863098144531,-4.0625,20.0,573.4721543911986
1.705209493637085,-5.0625,20.0,633.4721543911985
1.7091631889343262,-5.0625,20.0,653.4721543911985
1.736269235610962,-6.1875,20.0,693.4721543911984
1.7644069194793701,-8.4375,20.0,733.4721543911984
1.7943129539489746,-11.125,20.0,773.4721543911984
1.8492343425750732,-14.25,20.0,833.4721543911983
1.8531699180603027,-14.625,20.0,853.4721543911983
1.9082210063934326,-16.1875,20.0,913.4721543911982
1.9121699333190918,-16.1875,20.0,933.4721543911983
1.9423129558563232,-16.0,20.0,973.4721543911983
1.948183298110962,-16.0,20.0,993.4721543911982
2.0012621879577637,-14.125,-20.0,973.4721543911983
2.032499074935913,-12.5625,-20.0,933.4721543911983
2.0373058319091797,-12.5625,-20.0,913.4721543911983
2.0661537647247314,-10.375,-20.0,873.4721543911984
2.0701236724853516,-9.5625,-20.0,853.4721543911984
2.073150396347046,-9.5625,-20.0,833.4721543911984
2.0761494636535645,-9.5625,-20.0,813.4721543911984
2.08160138130188,-8.75,-20.0,793.4721543911984
2.086228370666504,-8.75,-20.0,773.4721543911985
2.1161837577819824,-6.625,-20.0,733.4721543911985
2.197298526763916,-3.1875,-20.0,653.4721543911986
2.251389265060425,-2.25,-20.0,593.4721543911986
2.3072445392608643,-2.5625,20.0,613.4721543911986
2.3121509552001953,-2.5625,20.0,633.4721543911986
2.3171613216400146,-2.5625,20.0,653.4721543911986
2.346247911453247,-2.375,-20.0,653.4721543911986
2.401334762573242,-2.3125,20.0,633.4721543911986
2.431124448776245,-2.25,6.561792352631073,660.0339467438297
2.4831387996673584,-2.25,20.0,687.5727421719889
2.4871082305908203,-2.25,20.0,707.5727421719889
2.490144729614258,-2.25,20.0,727.5727421719889
2.543116331100464,-2.125,-20.0,747.5727421719889
2.5971274375915527,-1.8125,-20.0,687.5727421719889
2.6507413387298584,-1.4375,-20.0,636.9704764401422
2.705583095550537,-1.25,20.0,616.9704764401422
2.7112159729003906,-1.25,20.0,636.9704764401422
2.7411208152770996,-1.3125,20.0,676.9704764401422
2.821230411529541,-1.0625,-20.0,636.9704764401422
2.923219680786133,0.0,-20.0,536.9704764401423
2.92828369140625,0.0,-20.0,516.9704764401423
2.9571194648742676,1.1875,-20.0,476.9704764401424
2.9601049423217773,1.6875,-20.0,456.9704764401424
2.9642937183380127,1.6875,-20.0,436.9704764401425
3.0222513675689697,6.25,-20.0,376.97047644014253
3.076231002807617,12.25,-20.0,316.9704764401426
3.081204891204834,13.75,-20.0,296.9704764401426
3.0862600803375244,13.75,-20.0,276.97047644014265
3.09120774269104,15.3125,-20.0,256.97047644014265
3.0971567630767822,15.3125,-20.0,236.97047644014268
3.1283726692199707,20.625,-20.0,196.97047644014268
3.182227611541748,30.4375,-20.0,136.97047644014268
3.210096597671509,35.375,-20.0,96.97047644014266
3.2382097244262695,38.375,-20.0,56.970476440142654
3.3422114849090576,50.0,-20.0,-43.029523559857346
3.3720574378967285,51.75,-20.0,-83.02952355985735
3.400167465209961,52.75,-20.0,-123.02952355985734
3.4290871620178223,53.0,-20.0,-163.02952355985735
3.459763288497925,52.4375,-20.0,-203.02952355985735
3.4893155097961426,50.5,20.0,-203.02952355985735
3.496201276779175,49.75,20.0,-183.02952355985735
3.524075508117676,47.375,20.0,-143.02952355985735
3.5270540714263916,47.375,20.0,-123.02952355985734
3.530076503753662,46.625,20.0,-103.02952355985734
3.560075044631958,45.3125,20.0,-63.02952355985734
3.565126895904541,44.6875,20.0,-43.02952355985733
3.570068359375,44.6875,20.0,-23.029523559857335
3.6002659797668457,43.0625,20.0,16.970476440142665
3.6300477981567383,41.8125,-20.0,16.970476440142665
3.6330699920654297,41.8125,-20.0,-3.029523559857334
3.636064052581787,41.8125,-20.0,-23.029523559857335
3.7340610027313232,42.625,-20.0,-123.02952355985734
3.737039089202881,42.625,-20.0,-143.02952355985735
3.7400543689727783,42.5625,-20.0,-163.02952355985735
3.744338274002075,42.5625,-20.0,-183.02952355985735
3.7741570472717285,42.4375,-20.0,-223.02952355985735
3.7781028747558594,42.4375,-20.0,-243.02952355985732
3.781036138534546,42.4375,-20.0,-263.0295235598573
3.8101816177368164,42.3125,-20.0,-303.02952355985724
3.8161392211914062,42.125,-20.0,-323.02952355985724
3.8211586475372314,41.875,-20.0,-343.02952355985724
3.850069761276245,41.0625,-20.0,-383.0295235598572
3.8782622814178467,39.25,20.0,-383.0295235598572
3.8820855617523193,38.5625,20.0,-363.0295235598572
3.9114952087402344,37.125,20.0,-323.02952355985724
3.9410526752471924,34.3125,20.0,-283.0295235598573
3.971435070037842,32.875,20.0,-243.02952355985732
4.00005316734314,32.125,-20.0,-243.02952355985732
4.028190612792969,31.625,-20.0,-283.0295235598573
4.0570290088653564,30.5625,20.0,-283.0295235598573
4.060034513473511,30.25,20.0,-263.0295235598573
4.13517689704895,29.75,-20.0,-263.0295235598573
4.140154838562012,29.75,-20.0,-283.0295235598573
4.244154930114746,28.375,-20.0,-383.0295235598572
4.249090909957886,28.375,-20.0,-403.0295235598571
4.253054618835449,28.375,-20.0,-423.0295235598571
4.282121896743774,-2019.5625,20.0,-423.0295235598571
4.2871928215026855,28.4375,20.0,-403.0295235598571
4.316011905670166,28.5625,-20.0,-403.0295235598571
4.320034980773926,28.625,-20.0,-423.0295235598571
4.323031902313232,28.625,-20.0,-443.0295235598571
4.328410625457764,28.625,-20.0,-463.0295235598571
4.335302352905273,28.75,-20.0,-483.0295235598571
4.341246128082275,28.875,-20.0,-503.02952355985707
4.349288702011108,28.875,-20.0,-523.029523559857
4.377012729644775,29.0,-20.0,-563.029523559857
4.429024696350098,28.8125,-20.0,-623.029523559857
4.4810051918029785,25.0625,20.0,-603.029523559857
4.484021902084351,25.0625,20.0,-583.029523559857
4.488035678863525,25.0625,20.0,-563.029523559857
4.492366790771484,24.125,20.0,-543.029523559857
4.499150037765503,24.125,20.0,-523.029523559857
4.526999235153198,21.25,20.0,-483.0295235598571
4.53000545501709,20.375,20.0,-463.0295235598571
4.632032155990601,14.125,20.0,-363.02952355985724
4.661160230636597,12.5625,20.0,-323.0295235598573
4.6682727336883545,12.5625,20.0,-303.0295235598573
4.673079252243042,12.0,20.0,-283.02952355985735
4.677091836929321,12.0,20.0,-263.02952355985735
4.681011199951172,11.4375,20.0,-243.02952355985738
4.7101051807403564,10.5,20.0,-203.02952355985738
4.812133550643921,10.375,-20.0,-223.02952355985738
4.868211030960083,10.5625,-20.0,-283.02952355985735
4.922133207321167,10.625,-20.0,-343.0295235598573
4.927215576171875,2.625,-20.0,-363.02952355985724
4.9811015129089355,10.5,-20.0,-423.0295235598572
5.034189701080322,10.5625,-20.0,-483.0295235598571
5.134080648422241,7.5,20.0,-463.0295235598571
5.186110973358154,4.3125,20.0,-403.0295235598572
5.1911091804504395,3.8125,20.0,-383.02952355985724
5.1970202922821045,3.8125,20.0,-363.02952355985724
5.225240707397461,2.625,20.0,-323.0295235598573
5.25396990776062,2.1875,20.0,-283.02952355985735
5.283122301101685,2.125,-0.17062807634493218,-263.2001516362023
5.288147687911987,2.125,-0.17062807634493218,-263.37077971254723
5.293161630630493,2.125,-0.17062807634493218,-263.5414077888922
5.321979284286499,2.1875,-20.0,-303.5414077888922
5.32499885559082,2.1875,-20.0,-323.5414077888921
5.329198122024536,2.1875,-20.0,-343.5414077888921
5.406015396118164,2.0,14.70021900561036,-348.8411887832817
5.411052227020264,2.0,14.70021900561036,-334.14096977767133
5.488377332687378,2.0625,-20.0,-362.8156925342414
5.494216442108154,2.0625,-20.0,-382.8156925342414
5.550127744674683,1.5625,20.0,-362.8156925342414
5.653410196304321,0.5625,20.0,-264.9303464933999
5.686961889266968,-0.3125,20.0,-224.93034649339992
5.716068983078003,-1.375,20.0,-184.93034649339992
5.771068334579468,-4.125,20.0,-124.93034649339991
5.802075386047363,-7.5,20.0,-84.93034649339991
