Time (s),Pitch (deg),PID Correction (deg),Motor Position q (deg)
0.5470170974731445,-8.75,40.0,302.0100056855349
0.5990185737609863,-8.6875,40.0,422.0100056855349
0.6019794940948486,-8.625,40.0,462.0100056855349
0.6070141792297363,-8.625,40.0,502.0100056855349
0.6122498512268066,-8.625,40.0,542.0100056855348
0.6201727390289307,-8.625,40.0,582.0100056855348
0.6251368522644043,-8.625,40.0,622.0100056855348
0.6301558017730713,-8.625,40.0,662.0100056855347
0.6350629329681396,-8.5625,40.0,702.0100056855347
0.6634783744812012,-8.4375,40.0,782.0100056855346
0.7201216220855713,-7.375,40.0,902.0100056855345
0.7490143775939941,-5.8125,40.0,982.0100056855343
0.7550418376922607,-5.25,40.0,1022.0100056855343
0.8201324939727783,-0.375,40.0,1142.0100056855342
0.8980429172515869,5.9375,40.0,1302.010005685534
0.9500434398651123,13.4375,40.0,1422.0100056855338
0.954998254776001,13.4375,40.0,1462.0100056855338
0.9589807987213135,13.4375,40.0,1502.0100056855338
0.9619584083557129,14.9375,40.0,1542.0100056855338
1.0400514602661133,27.0625,20.44589713262578,1673.620389282264
1.046074390411377,28.9375,20.44589713262578,1694.0662864148896
1.0510475635528564,30.75,40.0,1734.0662864148896
1.0570306777954102,30.75,40.0,1774.0662864148896
1.0609822273254395,32.5625,40.0,1814.0662864148896
1.065967321395874,32.5625,-40.0,1774.0662864148896
1.0699634552001953,34.25,-40.0,1734.0662864148896
1.0729594230651855,34.25,-40.0,1694.0662864148896
1.1010944843292236,39.5625,20.565807279220135,1707.4049867196306
1.154083251953125,49.0,-6.460624301226955,1681.510169697624
1.3020148277282715,73.25,-40.0,1435.0495453963972
1.308039903640747,73.25,-40.0,1395.0495453963972
1.3120098114013672,74.6875,-40.0,1355.0495453963972
1.3659682273864746,80.8125,-40.0,1235.0495453963974
1.3700006008148193,81.625,-40.0,1195.0495453963974
1.3739683628082275,81.625,-40.0,1155.0495453963974
1.4020459651947021,83.375,-40.0,1075.0495453963977
1.4080226421356201,83.375,-40.0,1035.0495453963977
1.4359641075134277,83.8125,-40.0,955.0495453963978
1.4399943351745605,83.75,-40.0,915.0495453963978
1.443972110748291,83.75,-40.0,875.0495453963979
1.451300859451294,83.75,-40.0,835.0495453963979
1.4581129550933838,83.625,-40.0,795.0495453963979
1.485948085784912,83.3125,-40.0,715.049545396398
1.489936113357544,83.3125,-40.0,675.0495453963981
1.4929590225219727,83.1875,-40.0,635.0495453963981
1.5230810642242432,82.5625,-40.0,555.0495453963982
1.5499672889709473,81.625,-40.0,475.0495453963983
1.5551671981811523,81.625,-40.0,435.0495453963983
1.583998680114746,79.875,-40.0,355.0495453963983
1.5869405269622803,79.875,-40.0,315.0495453963983
1.66609787940979,70.875,-40.0,155.04954539639826
1.67213773727417,69.6875,-40.0,115.04954539639826
1.7009766101837158,66.875,-40.0,35.04954539639825
1.7310841083526611,64.25,-40.0,-44.95045460360175
1.7360517978668213,64.25,-40.0,-84.95045460360174
1.7410008907318115,63.25,-40.0,-124.95045460360176
1.8222954273223877,51.0,-40.0,-284.95045460360177
1.8270258903503418,51.0,-40.0,-324.95045460360177
1.856933832168579,45.1875,-40.0,-404.95045460360177
1.8860795497894287,39.75,-40.0,-484.9504546036017
1.9149136543273926,34.5,-40.0,-564.9504546036017
1.969935655593872,24.9375,-40.0,-684.9504546036015
1.972935676574707,23.125,-40.0,-724.9504546036014
1.9771456718444824,23.125,-40.0,-764.9504546036014
1.98215651512146,21.375,-40.0,-804.9504546036013
2.0589499473571777,8.1875,-40.0,-964.9504546036013
2.0629160404205322,5.8125,-40.0,-1004.9504546036012
2.06791615486145,5.8125,-40.0,-1044.9504546036012
2.0709304809570312,3.3125,-40.0,-1084.9504546036012
2.0999841690063477,-1.6875,-40.0,-1164.950454603601
2.1061646938323975,-4.25,-40.0,-1204.950454603601
2.13393497467041,-11.6875,-40.0,-1284.950454603601
2.138209581375122,-11.6875,-40.0,-1324.950454603601
2.14315128326416,-14.0625,-40.0,-1364.9504546036007
2.150254011154175,-14.0625,-40.0,-1404.9504546036007
2.156001567840576,-16.5625,-40.0,-1444.9504546036007
2.1609742641448975,-19.0625,-40.0,-1484.9504546036007
2.189924716949463,-24.25,-40.0,-1564.9504546036005
2.194124937057495,-26.875,-40.0,-1604.9504546036005
2.199995994567871,-26.875,-40.0,-1644.9504546036005
2.2060062885284424,-29.5625,-40.0,-1684.9504546036005
2.2339322566986084,-37.9375,-40.0,-1764.9504546036003
2.2368876934051514,-37.9375,-40.0,-1804.9504546036003
2.240926742553711,-40.75,-40.0,-1844.9504546036003
2.271029472351074,-47.0625,-16.11582197702727,-1901.0662765806276
2.2750091552734375,-50.3125,-16.11582197702727,-1917.182098557655
2.523026704788208,-52.4375,40.0,-1613.2979205346828
2.5508992671966553,-45.25,40.0,-1533.2979205346828
2.5548882484436035,-45.25,40.0,-1493.2979205346828
2.559887170791626,-45.25,40.0,-1453.2979205346828
2.562894582748413,-43.0,40.0,-1413.297920534683
2.5918915271759033,-37.5,40.0,-1333.297920534683
2.6469643115997314,-32.25,40.0,-1213.2979205346833
2.650923013687134,-31.6875,40.0,-1173.2979205346833
2.6549057960510254,-31.6875,40.0,-1133.2979205346833
2.7840423583984375,-28.75,40.0,-893.2979205346835
2.8370158672332764,-29.125,40.0,-773.2979205346836
